STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,TAVG,TSUN,WT01,WT02,WT03,WT04,WT08,WT09,WT11,WT13,WT15,WT16,WT18,WT19,WT21,WT22
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,8/24/2007,,,42,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,8/25/2007,,,44,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,8/31/2007,,,56,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/1/2007,,,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/2/2007,,,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/4/2007,,,66,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/6/2007,,,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/7/2007,,,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/8/2007,,,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/9/2007,,,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/10/2007,,,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/11/2007,,,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/12/2007,,,68,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/13/2007,,,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/15/2007,,,66,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/16/2007,,,56,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/20/2007,,,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/21/2007,,,69,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/22/2007,,,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/23/2007,,,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/24/2007,,,45,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/26/2007,,0.02,56,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/27/2007,,0.39,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/28/2007,,0,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/29/2007,,,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,9/30/2007,,,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/1/2007,,0.15,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/2/2007,,0.24,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/4/2007,,0.01,56,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/5/2007,,0,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/7/2007,,0.03,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/8/2007,,0.13,48,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/9/2007,,0.24,46,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/10/2007,,0.13,45,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/12/2007,,,61,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/13/2007,,0.38,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/16/2007,,,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/17/2007,,0.04,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/18/2007,,0.01,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/19/2007,,,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/20/2007,,,56,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/21/2007,,,63,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/22/2007,,0.6,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/23/2007,,0.02,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/25/2007,,,50,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/26/2007,,0.02,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/27/2007,,,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/28/2007,,0.13,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/29/2007,,0.13,61,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/30/2007,,0.01,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,10/31/2007,,0.23,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/2/2007,,0.06,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/3/2007,,0.2,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/5/2007,,0.01,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/6/2007,,0.02,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/7/2007,,0.02,56,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/8/2007,,0,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/9/2007,,,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/10/2007,,,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/11/2007,,,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/12/2007,,,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/13/2007,,,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/14/2007,,,69,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/15/2007,,,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/16/2007,,0.41,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/17/2007,,0.01,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/18/2007,,,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/20/2007,,0.09,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/21/2007,,0.15,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/22/2007,,0.04,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/23/2007,,,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/24/2007,,,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/25/2007,,,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/27/2007,,0.02,52,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/29/2007,,0.23,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,11/30/2007,,0.52,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/1/2007,,0.27,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/2/2007,,0.01,66,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/3/2007,,0.01,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/5/2007,,,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/6/2007,,0.84,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/11/2007,,0.02,69,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/12/2007,,0.01,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/13/2007,,,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/14/2007,,,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/16/2007,,0.04,68,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/18/2007,,0.01,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/19/2007,,0,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/20/2007,,,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/21/2007,,,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/22/2007,,0.01,68,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/23/2007,,0.21,69,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/24/2007,,0.08,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/25/2007,,0.22,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/26/2007,,0.04,56,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/27/2007,,0.01,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/28/2007,,,63,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/29/2007,,,66,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/30/2007,,,69,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,12/31/2007,,,69,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/1/2008,,0.07,68,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/3/2008,,0.11,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/4/2008,,0.01,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/5/2008,,,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/6/2008,,0.52,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/7/2008,,0.55,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/8/2008,,0,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/9/2008,,,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/10/2008,,,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/11/2008,,,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/12/2008,,,68,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/13/2008,,0.06,66,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/17/2008,,,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/18/2008,,,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/19/2008,,0.61,63,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/22/2008,,0.21,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/24/2008,,0.01,61,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/25/2008,,,66,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/27/2008,,0.05,68,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/28/2008,,0.01,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/29/2008,,,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/30/2008,,0.01,66,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,1/31/2008,,,68,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/1/2008,,,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/2/2008,,,69,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/4/2008,,0.02,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/6/2008,,1.08,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/7/2008,,1.12,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/8/2008,,0.01,63,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/9/2008,,,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/12/2008,,0.02,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/13/2008,,0.01,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/14/2008,,,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/15/2008,,,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/16/2008,,0.02,69,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/17/2008,,0.13,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/18/2008,,0.16,66,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/19/2008,,0.01,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/20/2008,,,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/21/2008,,0.03,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/22/2008,,0.26,66,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/23/2008,,0.94,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/24/2008,,0.02,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/25/2008,,0.06,62,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/26/2008,,0.17,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/27/2008,,0.28,63,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/28/2008,,0,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,2/29/2008,,,64,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/2/2008,,0.05,67,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/3/2008,,,69,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/4/2008,,0.65,65,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/5/2008,,,61,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/6/2008,,0.07,61,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/14/2008,,0.01,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/15/2008,,0.01,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/16/2008,,0,46,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/17/2008,,0.07,46,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/18/2008,,0.13,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/19/2008,,0,56,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/20/2008,,0.06,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/21/2008,,0.28,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/22/2008,,0.01,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/23/2008,,,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/24/2008,,,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/26/2008,,,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/27/2008,,,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/28/2008,,,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/29/2008,,,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/30/2008,,,57,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,3/31/2008,,0.01,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,4/1/2008,,,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,4/2/2008,,,56,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,4/3/2008,,0.01,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,4/5/2008,,0.1,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,4/9/2008,,,53,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,4/10/2008,,,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,4/11/2008,,,52,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/9/2008,,,59,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/10/2008,,,60,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/13/2008,,,52,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/14/2008,,,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/16/2008,,,58,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/18/2008,,,52,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/21/2008,,,51,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/22/2008,,,51,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/23/2008,,,48,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/24/2008,,,47,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/25/2008,,,45,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/26/2008,,,45,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/27/2008,,,46,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/29/2008,,0.02,51,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/30/2008,,0.13,51,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,5/31/2008,,0.31,47,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/1/2008,,0.01,38,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/2/2008,,0.04,46,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/3/2008,,0.72,45,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/4/2008,,1.46,40,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/5/2008,,0.01,39,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/6/2008,,,40,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/7/2008,,,43,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/8/2008,,,38,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/9/2008,,,39,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/10/2008,,,47,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/11/2008,,,50,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/12/2008,,,48,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/14/2008,,0.01,46,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/15/2008,,0,54,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/16/2008,,,45,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/17/2008,,,43,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/18/2008,,0.13,50,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/19/2008,,0,50,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/20/2008,,0.56,46,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/21/2008,,,42,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/22/2008,,,42,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/23/2008,,0.01,39,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/24/2008,,,40,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/27/2008,,,42,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/28/2008,,,47,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/29/2008,,,35,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,6/30/2008,,,37,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/1/2008,,,41,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/2/2008,,,45,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/4/2008,,,45,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/5/2008,,0.06,38,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/6/2008,,0.1,38,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/9/2008,,0.02,36,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/12/2008,,,30,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/13/2008,,,33,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/14/2008,,,44,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/15/2008,,,55,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/16/2008,,,50,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/17/2008,,,41,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/18/2008,,,47,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/19/2008,,,44,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/20/2008,,,44,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/25/2008,,,44,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/26/2008,,,46,,,,,,,,,,,,,,,
SF001771780,"BARKLY EAST, SF",-30.933,27.6,1819,7/27/2008,,,49,,,,,,,,,,,,,,,
